"participant","receipt","itemname","itemnumber","category","amount","itemprice","rabat","purchdate","purchtime","weekno","monthno","yearno","merchantname","dateofbirth","gender","contactme"
"Participant_0","receipt_0","oksebouillon","8712100815669","80",-1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","blaa smoothie","5705830606952","0000000004",1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","graasten remoulade","5704000437532","800",1,16.95,-6.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880173","845",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","asier","5701018012744",NA,1,19,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","katjes saltefisk 80g","5712580658155","87",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. loeg","5701860710003","0000000030",1,8,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","roegeo. oval10%","5710195005968","0000000045",1,27.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oego kalamon oliven","5712870936949","80",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gf skagensstyk.","5705830605771","0000000004",1,28.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","guld barre maelk 45g","5774540122601","87",1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","deli laksestykke","29984596","737",1,99,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko loegis. creme 18%","5710328002123","93",1,17.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. banan","5701331900100",NA,1,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","budget toiletpapir","5712872579403","76",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fiskefrikadeller","5703370622142","591",1,26.5,-6.5,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sandwichskin","5900244010207",NA,1,8.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","loeg oeko.","5701243013370","0000000030",1,9,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","frugtkonfekt 150g","5709385008056","87",1,19.95,-4.9,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vores riskager","5701012820840","82",1,6.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kinder aeg surprise m","4008400231723","112",1,39.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fuldkornstoast","5712872146919","82",1,7.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","letmaelk, oeko.","5700426293912","0000000002",1,11.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","steff h baconskiver","5707196244960","92",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cocio chokomaelk","5730800523724","84",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fedtegrever 100g","5701134489918","94",1,16.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko havregryn fin","5712870771038","81",1,11.95,-2.99,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","spicy salami sticks","5712871002698","92",1,12,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hermitage","3234783103253","85",1,119,-47.6,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gaardliv bacon skive","5707196233520","241",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","matas luksusbalsam u","739330","1",1,44.95,-15,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kattefoder kyll.","5705830008312","0000000019",1,3.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","jordbaer&rabarber, choux","107296","240",1,28,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","old jamaica ginger beer 330ml","8206075","drinks",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gavepapir","5712872235026","79",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","capri-sun safari","4000177106303","84",1,11,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sylt.agurker","5710405092009",NA,1,9.32,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gestus purerede toma","5701410362935",NA,1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","egelykke minimaelk 1l","5760466994613","293",1,8.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","rema 1000 bodylo","5705830355553","0000000013",1,16,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fairtrade banan","4014071726079","0000000030",1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880171",NA,1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pastiller viol","5705830007872","0000000008",1,8.3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","flaeskesvaer","5705830080240","0000000007",1,7.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","flydende becel 500 m","8719200005341","108",1,19.95,-9.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","b for beer","5710405495787","84",1,5.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","dove bodycreme","40883007","372",1,26,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","rabat - schwarzkopf root retoucher dark brown",NA,NA,1,-29.98,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","budget yoghu","5760466998123",NA,1,12,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","deli broccolisalat","5701012772927","130",1,39,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","beauvais kuloer","5701018044059",NA,1,18.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880173",NA,1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","haandklaede","5714638067858","310",1,50,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oego pommes","5701150008148","97",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","trekornsstykker","98262","161",1,6,-1.83,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","opvaskeboerste","5708597000315","0000000015",1,15.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","baerepose","5701012360919","777",1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","skrabeaeg 10 m/l","5701607587011","594",1,19.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","skumvaskeklude","5705830090096","0000000013",1,10.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","karrysalat","5704000438058","98",1,15.95,-8.45,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pesto alla genovese","5712873177035","80",1,13,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","salling paalaeg","5712874931414","87",1,13.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kalkunbryst","5711044158972",NA,1,69.95,-10.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vores dyresnacks","5712870262192","88",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880173","845",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","egelykke letmaelk","5760466820691",NA,1,6.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","flanksteak 500-700g","8713279958157","290",1,65,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","landspegepoelse","20023300",NA,1,9,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","valnoeddekerner","5760932012285","81",1,45,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","dk flormelis","5701259000982","81",1,6.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. guleroedder","5701243103385","0000000030",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cocktailpoelser","5705830500359","0000000041",1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lille bjoern","4006229002630","92",1,10.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fiskefrikade","5701263905174","591",1,37.7,-12.7,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","springloeg","5701243996185","351",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","king's green, sc","57081649",NA,1,43.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","jordbaer 1 kg","8437000421184","89",1,50,-22,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","aeblejuice","5705830606990","0000000002",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","domestos wc blok hav","8712561874731","130",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","squash, loese","5710405061173","89",1,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cremefraiche","5760466894869","0000000002",1,10.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","svansoe mandler","5760932013046","103",1,69.95,-25,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","antagen opvboers fors","20233961",NA,2,4,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","dgr. solsik.","5701205001582","82",1,12.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","skjold blaa 100","73184355","0000000052",3,54.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","blaabaer 250g","8717496042545",NA,1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","3* hamburger","57410487",NA,1,11,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","solsikke rug","5701205005603","82",1,16.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","regent rosiner oeko","5701012800699",NA,1,16.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","loes peber","5711044512279","89",1,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. kartofler","5705830700025","0000000030",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","premium tun i vand","5741600702561","80",1,18.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","taffel original","7310532104453","0000000007",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","micro nano","5712871867211","117",1,69,-40,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kernerugbroed","299243500013",NA,1,19,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kart.spegepoelse","5704080955872","0000000041",1,19.95,-9.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","becel let omega 250g","8712566406500","94",1,13.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","brooklyn stonewall","7310070004703","84",1,15,-10,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","brunkagedej 300g","5707490011077","298",1,21.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lt majstortillas","5714484000689","80",1,20,-10,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lottrup ipa","5741000169834","84",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kims peanuts saltede","5701979994547","81",1,23.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bechamel sau","5712580573731",NA,1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","red bull original 250ml","10003719","drinks",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","shine vinduespray","5712873342624","88",1,10.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","l'or single origin","8711000360613","810",1,31,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","flyttekasse senior 7","11919711478","1191",4,15.7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gestus bacon i skive","5701410393793","241",0,0,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","koedpoelse","5704080955841","92",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","loegismose oeko moerk","5710405062064","87",1,26.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","frugtrulle","5707653253702",NA,1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880173","845",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","nordic naturals torskelevertran citrus cod liver",NA,NA,1,359.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","arla letmaelk oeko","5700426293912","118",1,11.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sanex shower","8714789908847",NA,1,39.95,-14.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko tomater","5712873213092","89",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lurpak smoer 200g","5740900403383","294",1,21.5,-11.5,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","budget peber bolcher","5701049255240",NA,1,15.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hellmanns mayonnaise","8712566175086","80",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","steff h. roastbeef","5707196265033","92",1,14.95,-4.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gm frugtdrik 850ml","5705010080824","93",1,34.5,-14.5,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pepsi max *","5741000123676","84",1,17,-8,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","groen balance aeg m/l","5701410397838","119",1,19.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","naeldebryg","5704503000301",NA,1,18.95,-9.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mango, loes","5711044387266","89",1,12,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","saeby findelt makrel","5701101210033","80",1,12.95,-4.62,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","paalaegsmesteren roast","5701410346010",NA,1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","princip pizza gor.","5701012610847","97",1,36.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","samelle toiletpapir","5712872579489","88",1,10.3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","spidsbrie","5710405310134","296",1,32.95,-7.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant a, 1 stk","7000","139",1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","flaskepant","294005","0000000029",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","marabou pl.","7622210273093","87",1,23.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880171","845",1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hibiscus","5708869582044",NA,1,30,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","snickers crisp duo","4607065735302","87",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","yankie isbar 5 p","5766632526749","0000000026",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","variera n boks 24x17","80471044",NA,1,29,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","blyfri 95 e10","2",NA,10.91,8.89,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sc bacon duopack","5712870797489",NA,1,10.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","maltbroed","4068","0000000036",1,22,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","baerepose stor","5701012360551","777",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kafferep smaakager ch","40374926",NA,1,12,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","harmonie smoer 200 g","5711953025365",NA,-1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sourcr.onion","7310532101889",NA,1,22,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","guleroedder i ps","5701675093216","351",1,12,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vores cornflakes","5712871975015","81",1,10.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","princip fuldk pizza","5712873234189","298",1,29.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hakkede tomater","8000066446455","80",1,4.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","arla soedmaelk frisk","5700426101019","118",1,12.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","2 par panties","5712871909904","114",1,149,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tykmaelk","5700426102818","0000000002",1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","roed peber","5711044512279",NA,1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","porrer","5701410404420","351",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","stracciatella is","5705830600561","0000000026",1,36.95,-16.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","salsa sauce","5705830002037","0000000010",1,8.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","aerter","5701410359133","351",1,19.8,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pekannoedder","5760932015415",NA,1,56.58,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","easis lys choko.bar","5703161007189","87",1,10.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","feta i blok 200g","5712873998265","296",1,25.45,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","nektariner i bakke","7311041049358","350",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pama groedris","8710398506283",NA,1,22,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","rejesalat","5701018045681",NA,1,13.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","graeskarkerner","5705830011473","0000000009",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880171",NA,1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","coco pops 375g","5053827185066","81",1,31.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","moerk chokolade 85% oe","5712871448441","87",1,19.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880172","845",1,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hello sens color","5701017417045","88",1,18.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bogholder","5704039121976",NA,1,40,-30,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
